,runr_id,2018_beg_pace,2018_end_pace,school_id,team_size,gender,pace,num_races,rank,pct_rank,pr_time,race_diff,pr_flag,goal_set,log_entries_sept,log_entries_nov,log_entries_all,max_effort_log_entries_sept,max_effort_log_entries_nov,max_effort_log_entries_all,sum_effort_log_entries_nov,2018_improvement
9730,176925,7.683853873817398,7.021410451529247,1168,106,0,7.36,13,43.9,0.25,81820,2994.62,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66
9731,176926,8.164029100456286,7.329968188594801,1168,106,0,7.68,12,59.4,0.43,86450,2745.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
9732,176927,8.148398832678874,7.5468447029790235,1168,106,0,7.78,12,63.4,0.49,88070,1515.83,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
9733,176928,8.484496020408429,7.611581114228265,1168,106,0,8.06,13,69.8,0.65,91880,4130.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87
9734,176929,8.57576480635375,8.20332055349903,1168,106,0,8.27,11,88.3,0.76,93210,1205.45,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
9735,176930,8.856366181633577,7.880711263881545,1168,106,0,8.15,11,81.4,0.7,91160,3015.45,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98
9736,176931,9.642732240938505,9.620381458011535,1168,106,0,9.6,9,48.4,0.86,103450,-1326.67,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
9737,176932,6.445805855260744,6.013989511722194,1168,106,1,6.24,11,71.0,0.36,71470,680.91,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
9738,176933,6.4284819912176046,5.722901463070686,1168,106,1,6.01,14,61.2,0.29,66530,4332.86,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71
9739,176934,10.164790036515388,8.84952112345026,1168,106,1,9.8,9,116.1,1.0,113680,3182.22,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
9740,176935,9.649453882425524,7.835428785475057,1168,106,1,8.95,10,55.9,0.87,98050,7004.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81
9741,176936,9.984284857892877,7.657454168870086,1168,106,1,8.92,11,93.4,0.87,94740,10614.55,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33
9742,176937,9.363950434987464,8.590071316106327,1168,106,1,9.55,9,101.0,0.91,92840,4500.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
9743,176938,8.388225617143723,8.156120240986892,1168,106,1,8.56,10,90.6,0.84,90150,3950.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23
9744,176939,7.2857255770853975,6.7529085140137495,1168,106,1,7.07,11,61.4,0.56,81570,2110.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
9745,176940,8.121903301529608,7.0796462776896405,1168,106,1,7.71,8,80.4,0.75,87730,4523.75,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04
9746,176941,9.358101386685469,8.977469299018743,1168,106,1,9.14,8,40.0,0.88,103210,1776.25,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
9747,176942,7.769166666666667,7.769166666666667,1168,106,1,7.77,1,109.0,0.92,93230,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9748,176943,8.185369293142958,7.1656389917151415,1168,106,1,7.7,6,22.7,0.67,130890,4311.67,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02
9749,176947,14.0,14.0,969,339,0,14.0,1,78.0,0.99,210000,0.0,0,0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0
9750,176952,8.8,8.633333333333333,1203,94,1,8.63,3,37.0,1.0,101440,666.67,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
9751,176953,6.733128411472367,6.7131839904420545,1249,174,1,6.69,7,131.9,0.71,78295,7177.57,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
9752,176966,11.934111111111111,11.934111111111111,1038,214,0,11.93,1,95.0,0.98,214814,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9753,176967,7.941601049868766,7.941366666666667,969,339,0,7.95,5,23.0,0.52,112800,645.6,1,3,5.0,23.0,23.0,2.0,5.0,5.0,67.0,0.0
9754,176968,7.645833333333334,7.326944444444445,925,170,0,7.52,5,77.8,0.44,133850,1260.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
9755,176969,7.166514336917563,6.977777777777778,925,170,0,7.15,5,54.2,0.41,126270,600.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
9756,176971,8.796111111111111,8.065555555555555,925,170,0,8.45,3,113.0,0.8,152660,2493.33,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73
9757,176972,7.052867383512545,6.9025,925,170,0,6.97,5,41.4,0.24,124490,740.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
9758,176974,7.493010752688171,7.283333333333333,925,170,0,7.4,6,62.3,0.49,130880,1245.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21
9759,176975,6.6497252090800485,6.547555555555555,925,170,0,6.59,7,41.1,0.26,116360,104.29,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
9760,176976,8.8025,9.092374551971327,925,170,0,8.95,4,164.0,0.84,154010,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29
9761,176977,7.773691756272401,7.533888888888889,925,170,0,7.65,4,70.0,0.52,137730,1287.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
9762,176978,6.565833333333333,6.303722222222222,925,170,0,6.43,5,37.0,0.16,116504,1266.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
9763,176979,7.117365591397849,6.764814814814815,925,170,0,6.92,7,39.4,0.33,122910,1590.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
9764,176980,7.778888888888889,7.2175,925,170,0,7.47,6,71.3,0.42,129180,1386.67,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
9765,176981,9.309068100358424,8.809444444444445,925,170,1,9.06,4,190.5,0.98,159950,2907.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9766,176982,6.231559139784946,6.254481418278347,1021,63,1,6.2,5,94.6,0.39,108730,646.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02
9767,176983,6.865985663082437,6.817577739855897,1021,63,1,6.78,6,162.2,0.63,119240,845.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
9768,176985,11.29138888888889,11.444327956989248,960,178,0,11.37,4,241.8,0.99,201200,630.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15
9769,176986,10.803055555555556,10.934166666666666,1029,171,0,10.87,4,179.0,0.99,191420,-360.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13
9770,176992,5.177778968551662,5.26981421744325,1064,268,1,5.26,7,28.4,0.2,95340,2298.71,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09
9771,176993,6.4535277777777775,6.1670145810262085,1064,268,1,6.3,6,127.8,0.48,77170,901.67,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
9772,176994,8.319611111111112,7.8666528239202655,1064,268,1,8.13,5,270.2,0.94,142050,1534.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
9773,176995,10.850498338870432,7.857696566998893,1064,268,0,8.89,3,80.0,0.74,100390,18016.67,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99
9774,176996,8.058693244739757,7.802879291251385,1064,268,0,7.9,3,108.7,0.62,141150,1540.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
9775,176997,10.851052048726467,10.851052048726467,1064,268,0,10.85,1,111.0,1.0,195970,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9776,176998,8.279069767441861,7.931746031746032,1064,268,0,8.11,2,63.5,0.62,99940,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
9777,176999,8.064784053156146,7.8361018826135105,1064,268,0,7.84,3,102.3,0.6,137330,1376.67,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23
9778,177002,10.370375,10.09388888888889,1186,178,0,10.23,5,76.2,0.95,123989,2038.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
9779,177003,8.98948611111111,8.664722222222222,1186,178,0,8.84,5,65.2,0.83,104501,1278.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
9780,177005,8.050492072170584,7.601909057772918,987,153,1,7.69,6,80.7,0.95,133160,1290.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
9781,177006,6.852083333333333,6.341166666666666,1133,185,1,6.53,5,5.6,0.14,75185,909.4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
9782,177007,8.757916666666667,7.523666666666666,1133,185,1,8.14,4,30.0,0.81,91749,732.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23
9783,177011,8.565104166666666,8.754420289855073,1014,153,0,8.66,2,79.5,0.91,98670,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19
9784,177013,7.1882835620123755,7.2406779661016945,950,218,1,7.23,5,227.6,0.75,85100,500.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05
9785,177014,7.730952380952381,10.079661016949153,950,218,0,8.91,2,148.0,0.77,97410,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.35
9786,177015,7.303968253968254,7.303968253968254,950,218,1,7.3,1,316.0,0.92,92030,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9787,177016,8.114285714285714,8.114285714285714,950,218,0,8.11,1,152.0,0.73,102240,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9788,177017,9.947316384180791,10.621086203754327,950,218,0,10.28,4,181.8,0.94,115710,-3167.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67
9789,177018,6.9222222222222225,8.325988700564972,950,218,1,7.79,3,300.7,0.87,87220,-1243.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4
9790,177019,9.573809523809524,10.320430107526882,950,218,0,10.58,3,187.0,0.95,120630,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75
9791,177023,8.061111111111112,8.940112994350283,927,190,0,8.5,2,144.5,0.71,101570,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.88
9792,177025,6.9714285714285715,6.784819747107883,927,190,1,6.86,5,165.8,0.64,82140,2638.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
9793,177026,7.2375907990314765,7.070063223029324,927,190,1,7.11,5,236.6,0.76,87510,804.0,1,2,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.17
9794,177027,6.536346516007534,6.691680335338072,967,238,1,6.61,4,157.2,0.45,78680,-467.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16
9795,177028,6.151600753295669,6.223769819573537,967,238,1,6.25,5,77.8,0.27,75740,152.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07
9796,177029,7.037099811676082,7.198172954255513,967,238,1,7.12,4,247.5,0.71,85120,-75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16
9797,177030,6.319511702986279,6.14523874612721,967,238,1,6.23,4,98.0,0.28,79110,302.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
9798,177031,5.909584342211462,5.964807727355568,967,238,1,5.93,5,43.4,0.15,72090,264.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06
9799,177037,6.8677777777777775,6.700388888888889,1106,278,1,6.4,3,109.0,0.73,33760,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
9800,177038,8.460555555555555,7.935777777777778,1106,278,1,7.57,3,142.7,0.96,37960,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
9801,177041,7.495555555555556,10.08611111111111,1157,447,1,8.71,3,248.3,0.95,134920,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.59
9802,177051,7.3641805555555555,6.237638888888889,1157,447,1,7.03,5,108.4,0.8,34990,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13
9803,177059,6.555305555555556,6.526881209708002,1165,92,1,6.42,6,95.0,0.38,106727,823.33,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
9804,177060,6.587805555555556,6.656861205915813,1165,92,1,6.56,6,98.3,0.49,113294,611.17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07
9805,177061,7.754611111111111,7.7028888888888885,1165,92,1,7.61,3,18.0,0.78,132800,310.33,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
9806,177063,7.650555555555556,7.650555555555556,1016,115,0,7.65,1,10.0,0.21,137710,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9807,177066,9.728225806451613,7.7650273224043715,1168,106,1,8.7,5,36.2,0.9,141500,4850.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96
9808,177072,8.551012544802866,8.449823232323233,1002,181,0,8.49,5,47.6,0.84,135120,-930.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
9809,177073,8.42994623655914,7.485479797979798,1002,181,0,7.76,6,44.3,0.66,129880,1068.33,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
9810,177074,6.751666666666667,7.380606060606061,1002,181,0,7.01,3,16.7,0.27,121530,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63
9811,177075,6.878888888888889,7.043333333333333,1002,181,0,6.92,3,26.3,0.48,122920,-1286.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16
9812,177076,5.421944444444445,5.574357923497267,1002,181,1,5.5,4,18.8,0.19,97000,-525.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15
9813,177077,8.265555555555556,10.166666666666666,1002,181,0,9.67,3,72.0,0.96,148780,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9
9814,177078,6.525833333333333,6.618674863387978,1002,181,1,6.52,5,97.4,0.7,113770,106.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09
9815,177079,9.488888888888889,10.020555555555555,1002,181,0,9.75,4,77.0,0.99,159590,-3427.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.53
9816,177080,7.841666666666667,9.49611111111111,1002,181,0,9.21,3,37.7,0.88,141150,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.65
9817,177081,8.15611111111111,11.637150537634408,1002,181,0,9.9,2,31.5,0.93,146810,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.48
9818,177082,5.017222222222222,5.017222222222222,1002,181,1,5.02,1,1.0,0.01,90310,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9819,177083,7.962132616487455,8.290277777777778,1002,181,0,8.11,5,42.8,0.75,132550,-1892.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33
9820,177084,7.91155017921147,7.665252525252525,1002,181,0,7.62,6,42.5,0.62,127480,-768.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
9821,177108,7.869722222222222,7.175333333333334,1174,109,1,7.81,3,135.7,0.93,129156,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
9822,177109,7.704277777777778,7.302555555555555,1174,109,1,7.5,2,18.0,0.9,131446,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
9823,177110,6.980388888888889,6.548027777777778,1174,109,1,6.76,4,96.0,0.7,115089,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
9824,177111,8.153555555555556,7.4511111111111115,1174,109,1,7.85,3,51.0,0.96,134120,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
9825,177115,7.502043287883827,7.122747055811572,1201,347,1,7.47,6,77.3,0.59,84870,743.17,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
9826,177116,8.586361822414368,8.261584741423452,1201,347,1,8.52,5,132.6,0.87,98620,-775.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
9827,177117,8.730859660791488,7.9240911418330775,1201,347,1,8.33,4,94.5,0.83,95500,3218.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81
9828,177119,7.497936507936508,7.568402065167682,926,83,1,7.53,4,161.5,0.87,133640,1592.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07
9829,177120,6.561461794019934,7.246871444823663,926,83,1,6.74,3,170.0,0.67,115500,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69
9830,177123,8.490833333333335,7.803400701365818,247,128,1,8.04,5,190.0,0.93,137650,-1200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
9831,177143,9.734444444444444,9.734444444444444,1035,214,0,9.73,1,139.0,0.97,175220,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9832,177158,7.925986842105263,7.585666666666667,961,154,0,7.76,2,71.0,0.49,91028,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
9833,177159,7.2491397849462365,7.483357012750455,1161,198,1,7.37,4,92.2,0.86,133132,5242.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23
9834,177160,8.524569892473119,8.524569892473119,1161,198,1,8.52,1,76.0,0.99,158557,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9835,177161,7.311178315412186,7.329350358422939,1161,198,0,7.36,6,23.0,0.35,106340,573.33,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02
9836,177163,9.118247144212132,8.584250381459029,1097,122,1,8.85,4,35.8,0.88,154170,4480.75,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
9837,177169,7.154166666666667,7.154166666666667,941,362,1,7.15,1,48.0,0.36,85850,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9838,177170,7.445,7.445,941,362,1,7.44,1,72.0,0.55,89340,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9839,177172,7.976666666666667,7.976666666666667,941,362,0,7.98,1,13.0,0.19,95720,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9840,177174,7.324166666666667,7.324166666666667,941,362,1,7.32,1,67.0,0.51,87890,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9841,177176,9.066666666666666,7.01025641025641,1072,204,1,8.04,2,109.0,0.85,82020,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06
9842,177183,8.239941756272401,9.054411125597566,839,431,1,8.61,5,297.4,0.95,115700,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.81
9843,177186,9.213333333333333,9.213333333333333,1176,112,1,9.21,1,177.0,0.96,138200,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9844,177190,6.3415,5.466666666666667,1157,447,1,5.9,2,55.0,0.42,32800,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87
9845,177193,7.448055555555555,7.734587883959045,1243,212,1,7.59,4,160.0,0.86,129981,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29
9846,177194,10.06,8.768944444444445,1243,212,1,9.1,3,53.3,0.98,152740,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29
9847,177195,7.875378733572281,7.259522700119475,1243,212,0,7.7,7,96.4,0.5,126675,1438.29,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
9848,177206,8.240564971751413,8.011935483870968,928,256,1,8.36,3,141.3,0.9,111110,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23
9849,177207,7.369661016949152,7.369661016949152,928,256,0,7.37,1,23.0,0.28,130443,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9850,177211,5.996166666666666,5.996166666666666,1249,174,1,6.0,1,111.0,0.28,71954,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9851,177212,7.253467741935484,7.689437134502924,1249,174,0,7.42,5,55.6,0.59,134262,66.4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44
9852,177213,8.190992753623188,8.409764492753624,1249,174,0,8.3,4,99.0,0.82,97376,317.25,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22
9853,177218,11.25456628660854,9.540833333333333,936,225,0,10.4,6,112.8,0.97,106400,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71
9854,177223,7.32075,7.588333333333333,1014,153,0,7.45,3,72.3,0.45,87849,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27
9855,177228,7.396236559139785,7.396236559139785,1045,143,1,7.4,1,197.0,0.78,137570,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9856,177235,12.115591397849462,10.161666666666667,1224,121,0,10.93,3,24.0,0.94,189007,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95
9857,177250,5.660859200649218,5.73510752688172,1117,136,1,5.69,6,82.0,0.34,90300,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07
9858,177265,6.756989247311828,7.162833333333333,1077,151,1,6.96,2,32.5,0.83,125680,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41
9859,177267,10.467307692307692,10.467307692307692,1229,139,0,10.47,1,21.0,0.95,163290,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9860,177268,9.166444444444444,7.909388888888889,1165,92,1,8.46,3,46.7,0.94,142369,5249.67,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26
9861,177279,6.80752688172043,7.087878787878788,1002,181,0,6.84,3,16.3,0.16,116950,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28
9862,177280,9.640591397849462,9.640591397849462,1002,181,0,9.64,1,20.0,0.91,179315,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9863,177283,6.370386064030132,5.99704296895247,830,313,1,6.15,5,84.0,0.29,74220,1038.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
9864,177284,6.998412698412698,7.3548022598870055,830,313,1,7.1,3,259.3,0.75,88180,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
9865,177285,8.218667560921082,7.762695018918779,830,313,0,8.02,6,82.2,0.62,95890,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
9866,177287,7.246825396825397,7.427683615819209,830,313,1,7.44,3,278.7,0.8,91310,1306.67,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18
9867,177288,6.46984126984127,6.905649717514124,830,313,1,6.62,3,178.7,0.52,81520,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44
9868,177290,8.853739574926015,7.898954283937179,830,313,1,8.11,5,268.8,0.92,91710,2766.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
9869,177291,7.26031746031746,7.317204301075269,830,313,1,7.29,2,308.5,0.89,91480,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06
9870,177292,7.100612052730697,6.674147359145804,830,313,1,6.91,6,171.5,0.65,81070,1051.67,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
9871,177293,6.393874357254639,6.589590784222256,830,313,1,6.62,6,125.5,0.51,78220,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2
9872,177294,5.989198278181329,5.673960762971026,830,313,1,5.83,6,34.8,0.13,69670,973.33,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
9873,177295,7.5554950228679045,7.180016402405686,830,313,1,7.37,4,275.0,0.79,93770,1010.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
9874,177297,8.274818401937045,8.046384699113668,830,313,0,8.14,5,98.2,0.66,97560,1012.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23
9875,177299,6.880010761366694,7.482455361546809,830,313,1,7.18,4,174.2,0.71,83660,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6
9876,177306,6.94994623655914,6.673770491803278,1002,181,1,6.81,2,60.5,0.71,122130,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
9877,177329,9.169265232974912,9.218665797479357,839,431,1,9.19,4,294.2,0.98,133600,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05
9878,177332,8.173947132616487,8.54171374764595,839,431,1,8.36,4,333.8,0.92,112700,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37
9879,177335,8.42793458781362,8.605367231638418,839,431,1,8.52,4,350.2,0.93,114100,382.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18
9880,177336,7.747359154929578,8.170121686223382,839,431,1,7.98,5,293.0,0.88,100220,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42
9881,177337,7.229166666666667,8.273888888888889,839,431,1,7.98,3,317.7,0.87,104100,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.04
9882,177345,8.418472222222222,8.796148775894538,1252,123,0,8.61,4,63.8,0.69,111700,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38
9883,177346,7.104166666666667,7.762711864406779,1252,123,1,7.43,2,209.0,0.74,102300,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66
9884,177348,10.713503649635037,11.838099509258114,1172,81,0,11.28,4,35.2,0.98,147600,-3150.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.12
9885,177349,10.815845498783455,10.625014089928108,1172,81,0,10.57,8,45.1,0.93,135300,-460.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
9886,177352,12.582116788321168,11.735593220338982,1172,81,0,11.51,3,43.7,0.99,146900,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85
9887,177353,9.77064747228981,9.77457283461861,1172,81,0,9.69,8,39.4,0.78,121400,-63.75,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
9888,177354,8.509655017921148,8.6609934086629,953,482,1,8.59,4,355.0,0.94,118900,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15
9889,177355,6.020833333333333,6.136666666666667,953,482,1,6.09,3,86.0,0.24,86700,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12
